timestamp,current,voltage,power,temp_C
1762576779,0.9484,4.656,4.424,44.07
1762576780,0.9534,4.656,4.424,44.03
1762576781,0.9447,4.648,4.414,44.07
1762576782,0.9493,4.652,4.418,44.13
1762576783,0.953,4.66,4.39,44.09
1762576784,0.9495,4.64,4.44,44.07
1762576785,0.9521,4.652,4.43,44.07
1762576786,0.9429,4.66,4.388,44.11
1762576787,0.9536,4.656,4.44,44.11
1762576788,0.9493,4.656,4.4,44.09
1762576789,0.9527,4.648,4.43,44.09
1762576790,0.9497,4.656,4.434,44.09
1762576791,0.9418,4.66,4.428,44.07
1762576792,0.9538,4.652,4.43,44.07
1762576793,0.9398,4.664,4.41,44.11
1762576794,0.9501,4.652,4.43,44.11
1762576795,0.948,4.66,4.42,44.07
1762576796,0.9515,4.652,4.446,44.09
1762576797,0.9504,4.656,4.428,44.11
1762576798,0.951,4.656,4.378,44.07
1762576799,0.9512,4.656,4.434,44.13
1762576800,0.949,4.656,4.428,44.09
1762576801,0.9497,4.656,4.424,44.11
1762576802,0.9484,4.652,4.418,44.11
1762576803,0.9468,4.664,4.414,44.13
1762576804,0.9521,4.652,4.42,44.13
1762576805,0.953,4.656,4.394,44.09
1762576806,0.9545,4.648,4.444,44.09
1762576807,0.9499,4.656,4.424,44.09
1762576808,0.9444,4.66,4.428,44.13
1762576809,0.9503,4.656,4.424,44.07
1762576810,0.939,4.656,4.374,44.13
1762576811,0.9525,4.656,4.444,44.09
1762576812,0.9484,4.656,4.384,44.11
1762576813,0.9517,4.656,4.44,44.11
1762576814,0.9482,4.66,4.39,44.09
1762576815,0.9495,4.652,4.436,44.07
1762576816,0.9492,4.652,4.428,44.13
1762576817,0.9488,4.652,4.436,44.13
1762576818,0.953,4.66,4.44,44.09
1762576819,0.9499,4.64,4.424,44.11
1762576820,0.9547,4.656,4.44,44.11
1762576821,0.9495,4.644,4.428,44.19
1762576822,0.9504,4.656,4.43,44.25
1762576823,0.9543,4.656,4.44,44.19
1762576824,0.9503,4.664,4.398,44.21
1762576825,0.9473,4.656,4.41,44.19
1762576826,0.942,4.656,4.4,44.13
1762576827,0.9512,4.656,4.428,44.13
1762576828,0.9429,4.656,4.43,44.21
1762576829,0.9538,4.656,4.434,44.15
1762576830,0.9405,4.648,4.436,44.15
1762576831,0.9495,4.656,4.424,44.19
1762576832,0.9527,4.652,4.428,44.19
1762576833,0.9512,4.656,4.394,44.19
1762576834,0.9538,4.652,4.434,44.19
1762576835,0.953,4.656,4.394,44.15
1762576836,0.9536,4.652,4.45,44.15
1762576837,0.9532,4.652,4.372,44.19
1762576838,0.9534,4.656,4.44,44.15
1762576839,0.9462,4.66,4.394,44.19
1762576840,0.9501,4.656,4.424,44.19
1762576841,0.9357,4.652,4.394,44.13
1762576842,0.9482,4.656,4.43,44.15
1762576843,0.9433,4.66,4.424,44.21
1762576844,0.9538,4.656,4.446,44.19
1762576845,0.9473,4.648,4.418,44.19
1762576846,0.9503,4.66,4.43,44.13
1762576847,0.9545,4.648,4.436,44.15
1762576848,0.9486,4.656,4.382,44.19
1762576849,0.9497,4.652,4.42,44.19
1762576850,0.9497,4.656,4.378,44.19
1762576851,0.9499,4.652,4.424,44.19
1762576852,0.9431,4.656,4.368,44.15
1762576853,0.9501,4.656,4.424,44.21
1762576854,0.9449,4.652,4.414,44.19
1762576855,0.9538,4.656,4.434,44.21
1762576856,0.9427,4.652,4.398,44.23
1762576857,0.9497,4.656,4.418,44.21
1762576858,0.9418,4.648,4.428,44.21
1762576859,0.9475,4.656,4.424,44.23
1762576860,0.9471,4.66,4.444,44.21
1762576861,0.9479,4.656,4.418,44.21
1762576862,0.9517,4.652,4.428,44.19
1762576863,0.9525,4.66,4.394,44.21
1762576864,0.9495,4.656,4.414,44.19
1762576865,0.9538,4.652,4.384,44.21
1762576866,0.9534,4.652,4.444,44.25
1762576867,0.9468,4.656,4.384,44.25
1762576868,0.9525,4.656,4.418,44.25
1762576869,0.9422,4.66,4.404,44.23
1762576870,0.9501,4.652,4.428,44.25
1762576871,0.9438,4.656,4.424,44.31
1762576872,0.9539,4.656,4.434,44.29
1762576873,0.942,4.672,4.44,44.25
1762576874,0.9506,4.656,4.424,44.31
1762576875,0.9464,4.648,4.42,44.31
1762576876,0.9497,4.656,4.428,44.31
1762576877,0.9477,4.644,4.444,44.29
1762576878,0.9519,4.656,4.424,44.31
1762576879,0.9503,4.644,4.42,44.29
1762576880,0.9512,4.656,4.436,44.25
1762576881,0.9508,4.652,4.424,44.25
1762576882,0.9407,4.664,4.4,44.29
1762576883,0.9497,4.652,4.424,44.33
1762576884,0.9449,4.672,4.434,44.35
1762576885,0.9525,4.652,4.42,44.29
1762576886,0.9455,4.648,4.41,44.25
1762576887,0.9506,4.652,4.414,44.33
1762576888,0.9534,4.652,4.414,44.31
1762576889,0.9532,4.656,4.424,44.29
1762576890,0.9541,4.656,4.42,44.31
1762576891,0.9539,4.656,4.364,44.29
1762576892,0.9532,4.648,4.428,44.31
1762576893,0.9479,4.656,4.408,44.31
1762576894,0.9506,4.656,4.428,44.29
1762576895,0.9363,4.664,4.382,44.33
1762576896,0.9488,4.656,4.42,44.29
1762576897,0.9363,4.636,4.43,44.31
1762576899,0.9501,4.656,4.408,44.31
1762576900,0.9501,4.652,4.424,44.31
1762576901,0.9493,4.652,4.41,44.33
1762576902,0.9528,4.656,4.436,44.39
1762576903,0.953,4.656,4.372,44.31
1762576904,0.9512,4.652,4.436,44.35
1762576905,0.9482,4.656,4.354,44.29
1762576906,0.9508,4.652,4.434,44.35
1762576907,0.9429,4.656,4.394,44.39
1762576908,0.9523,4.656,4.434,44.39
1762576909,0.944,4.648,4.382,44.35
1762576910,0.9525,4.656,4.424,44.29
1762576911,0.9457,4.656,4.424,44.35
1762576912,0.9538,4.656,4.436,44.35
1762576913,0.9455,4.648,4.43,44.33
1762576914,0.9543,4.656,4.434,44.39
1762576915,0.9521,4.66,4.428,44.45
1762576916,0.9495,4.656,4.414,44.39
1762576917,0.9539,4.656,4.444,44.35
1762576918,0.9442,4.656,4.368,44.45
1762576919,0.9484,4.656,4.414,44.39
1762576920,0.9409,4.656,4.408,44.39
1762576921,0.9532,4.656,4.428,44.35
1762576922,0.9451,4.656,4.394,44.39
1762576923,0.951,4.656,4.444,44.43
1762576924,0.9445,4.656,4.388,44.33
1762576925,0.9539,4.656,4.434,44.43
1762576926,0.9412,4.656,4.4,44.39
1762576927,0.9484,4.656,4.418,44.43
1762576928,0.9453,4.648,4.44,44.39
1762576929,0.9523,4.66,4.444,44.43
1762576930,0.9495,4.648,4.434,44.41
1762576931,0.9539,4.656,4.414,44.49
1762576932,0.9475,4.656,4.414,44.43
1762576933,0.9523,4.66,4.39,44.41
1762576934,0.949,4.656,4.424,44.45
1762576935,0.941,4.656,4.394,44.49
1762576936,0.9499,4.656,4.418,44.45
1762576937,0.939,4.648,4.418,44.43
1762576938,0.9501,4.652,4.428,44.49
