time,voltage,current,power
21:40:31,4.66,1.67,7.7821994
21:40:32,4.64,1.62,7.5168
21:40:33,4.62,1.71,7.9002
21:40:34,4.62,1.65,7.6229997
21:40:35,4.65,1.64,7.626
21:40:36,4.6,1.66,7.6359997
21:40:37,4.58,1.64,7.5112
21:40:38,4.63,1.69,7.8247004
21:40:39,4.58,1.64,7.5112
21:40:40,4.64,1.68,7.7951994
21:40:41,4.62,1.72,7.9464
21:40:42,4.62,1.64,7.5768
21:40:43,4.61,1.66,7.6526003
21:40:44,4.61,1.69,7.7909007
21:40:45,4.62,1.72,7.9464
21:40:46,4.63,1.63,7.5469003
21:40:47,4.6,1.65,7.5899997
21:40:48,4.61,1.66,7.6526003
21:40:49,4.63,1.62,7.5006003
21:40:50,4.62,1.63,7.5305996
21:40:51,4.61,1.69,7.7909007
21:40:52,4.66,1.63,7.5958
21:40:53,4.61,1.69,7.7909007
21:40:54,4.65,1.65,7.6725
21:40:55,4.61,1.64,7.5604
21:40:56,4.64,1.67,7.7488
21:40:57,4.58,1.62,7.4196
21:40:58,4.62,1.64,7.5768
21:40:59,4.62,1.65,7.6229997
21:41:00,4.62,1.66,7.6691995
21:41:01,4.62,1.65,7.6229997
21:41:02,4.63,1.6,7.4080005
21:41:03,4.6,1.62,7.4519997
21:41:04,4.59,1.62,7.4358
21:41:05,4.59,1.69,7.7571006
21:41:06,4.58,1.65,7.5569997
21:41:07,4.67,1.64,7.6588
21:41:08,4.62,1.64,7.5768
21:41:09,4.63,1.63,7.5469003
21:41:10,4.59,1.66,7.6194
21:41:11,4.64,1.64,7.6095996
21:41:12,4.66,1.63,7.5958
21:41:13,4.61,1.59,7.3299003
21:41:14,4.6,1.66,7.6359997
21:41:15,4.61,1.64,7.5604
21:41:16,4.63,1.67,7.7321
21:41:17,4.63,1.62,7.5006003
21:41:18,4.55,1.66,7.553
21:41:19,4.59,1.63,7.4817004
21:41:20,4.63,1.6,7.4080005
21:41:21,4.6,1.63,7.4979997
21:41:22,4.61,1.63,7.5143003
21:41:23,4.66,1.66,7.7355995
21:41:24,4.64,1.71,7.9344
21:41:25,4.59,1.61,7.3899
21:41:26,4.65,1.68,7.812
21:41:27,4.62,1.71,7.9002
21:41:28,4.6,1.62,7.4519997
21:41:29,4.6,1.62,7.4519997
21:41:30,4.64,1.66,7.7023997
21:41:31,4.64,1.67,7.7488
21:41:32,4.62,1.64,7.5768
21:41:33,4.59,1.62,7.4358
21:41:34,4.62,1.68,7.7615995
21:41:35,4.56,1.63,7.4328
21:41:36,4.62,1.58,7.2996
21:41:37,4.65,1.66,7.719
21:41:38,4.64,1.63,7.5632
21:41:39,4.64,1.69,7.8416
21:41:40,4.6,1.66,7.6359997
21:41:41,4.62,1.6,7.3919997
21:41:42,4.64,1.66,7.7023997
21:41:43,4.62,1.66,7.6691995
21:41:44,4.61,1.68,7.7448
21:41:45,4.62,1.62,7.4844
21:41:46,4.64,1.64,7.6095996
21:41:47,4.59,1.62,7.4358
21:41:48,4.6,1.68,7.7279997
21:41:49,4.62,1.63,7.5305996
21:41:50,4.61,1.63,7.5143003
