time,voltage,current,power
18:00:06,4.65,1.67,7.7655
18:00:07,4.66,1.66,7.7355995
18:00:08,4.65,1.7,7.905
18:00:09,4.63,1.63,7.5469003
18:00:10,4.62,1.65,7.6229997
18:00:11,4.57,1.67,7.6319003
18:00:12,4.63,1.67,7.7321
18:00:13,4.62,1.66,7.6691995
18:00:14,4.6,1.68,7.7279997
18:00:15,4.62,1.66,7.6691995
18:00:16,4.68,1.7,7.956
18:00:17,4.64,1.67,7.7488
18:00:18,4.61,1.66,7.6526003
18:00:19,4.65,1.7,7.905
18:00:20,4.63,1.68,7.7784
18:00:21,4.67,1.67,7.7989
18:00:22,4.61,1.69,7.7909007
18:00:23,4.65,1.7,7.905
18:00:24,4.62,1.64,7.576
