time,voltage,current,power
20:00:20,4.55,0.12,0.546
20:00:21,4.55,0.1,0.455
20:00:22,4.57,0.07,0.3199
20:00:23,4.57,0.15,0.6855
20:00:24,4.52,0.1,0.452
20:00:25,4.56,0.13,0.59279996
20:00:26,4.54,0.15,0.681
20:00:27,4.57,0.12,0.5484
20:00:28,4.56,0.13,0.59279996
20:00:29,4.55,0.08,0.364
20:00:30,4.57,0.06,0.2742
20:00:31,4.57,0.09,0.41130003
20:00:32,4.56,0.11,0.50159997
20:00:33,4.57,0.06,0.2742
20:00:34,4.56,0.12,0.54719996
20:00:35,4.53,0.14,0.63420004
20:00:36,4.57,0.09,0.41130003
20:00:37,4.56,0.11,0.50159997
20:00:38,4.54,0.13,0.59019995
20:00:39,4.57,0.07,0.3199
20:00:40,4.57,0.1,0.45700002
20:00:41,4.56,0.1,0.456
20:00:42,4.56,0.08,0.36479998
20:00:43,4.57,0.07,0.3199
20:00:44,4.59,0.09,0.41310003
20:00:45,4.57,0.1,0.45700002
20:00:46,4.57,0.16,0.73120004
20:00:47,4.54,0.1,0.454
20:00:48,4.56,0.14,0.6384
20:00:49,4.56,0.08,0.36479998
20:00:50,4.5,0.06,0.26999998
20:00:51,4.57,0.11,0.50270003
20:00:52,4.49,0.12,0.53879994
20:00:53,4.52,0.08,0.36159998
20:00:54,4.54,0.1,0.454
20:00:55,4.53,0.12,0.5436
20:00:56,4.57,0.09,0.41130003
20:00:57,4.56,0.12,0.54719996
20:00:58,4.53,0.07,0.31710002
20:00:59,4.59,0.09,0.41310003
20:01:00,4.58,0.06,0.2748
20:01:01,4.54,0.07,0.3178
20:01:03,4.57,0.17,0.77690005
20:01:03,4.53,0.12,0.5436
20:01:05,4.58,0.09,0.4122
20:01:06,4.62,0.08,0.36959997
20:01:06,4.53,0.13,0.5889
20:01:08,4.57,0.05,0.22850001
20:01:09,4.59,0.08,0.36720002
20:01:10,4.59,0.17,0.7803
20:01:11,4.61,0.08,0.3688
20:01:12,4.61,0.09,0.41490003
20:01:13,4.56,0.12,0.54719996
20:01:14,4.55,0.13,0.5915
20:01:15,4.57,0.12,0.5484
20:01:16,4.56,0.1,0.456
20:01:17,4.57,0.07,0.3199
20:01:18,4.55,0.06,0.273
20:01:19,4.56,0.1,0.456
20:01:20,4.57,0.07,0.3199
20:01:21,4.57,0.11,0.50270003
20:01:22,4.57,0.07,0.3199
20:01:23,4.57,0.14,0.6398
20:01:24,4.59,0.09,0.41310003
20:01:25,4.58,0.13,0.5954
20:01:26,4.59,0.15,0.68850005
20:01:27,4.57,0.09,0.41130003
20:01:28,4.57,0.07,0.3199
20:01:29,4.55,0.09,0.40950003
20:01:30,4.56,0.12,0.54719996
20:01:31,4.58,0.15,0.68700004
20:01:32,4.56,0.09,0.4104
20:01:33,4.57,0.11,0.50270003
20:01:34,4.56,0.12,0.54719996
20:01:35,4.53,0.12,0.5436
20:01:36,4.56,0.09,0.4104
20:01:37,4.54,0.15,0.681
20:01:38,4.57,0.08,0.36560002
20:01:39,4.56,0.17,0.7752
20:01:40,4.56,0.1,0.456
20:01:41,4.57,0.11,0.50270003
20:01:42,4.57,0.16,0.73120004
20:01:43,4.55,0.1,0.455
20:01:44,4.54,0.06,0.2724
20:01:45,4.57,0.07,0.3199
20:01:46,4.54,0.06,0.2724
20:01:47,4.56,0.12,0.54719996
20:01:48,4.54,0.11,0.4994
20:01:49,4.52,0.11,0.49719998
20:01:50,4.56,0.12,0.54719996
20:01:51,4.54,0.11,0.4994
20:01:52,4.54,0.1,0.454
20:01:53,4.57,0.12,0.5484
20:01:54,4.53,0.06,0.2718
20:01:55,4.59,0.13,0.5967
20:01:56,4.55,0.11,0.5005
