time,voltage,current,power
15:50:53,4.58,0.93,4.2594
15:50:54,4.58,0.93,4.2594
15:50:55,4.59,0.95,4.3605
15:50:56,4.55,0.97,4.4135003
15:50:57,4.58,0.94,4.3052
15:50:58,4.58,0.97,4.4426003
15:50:59,4.62,0.95,4.389
15:51:00,4.64,0.92,4.2688
15:51:01,4.57,0.94,4.2958
15:51:02,4.59,0.97,4.4523
15:51:03,4.62,0.9,4.158
15:51:04,4.57,0.99,4.5243
15:51:05,4.62,0.9,4.158
15:51:06,4.62,0.93,4.2966
15:51:07,4.58,0.97,4.4426003
15:51:08,4.56,0.99,4.5144
15:51:09,4.61,0.9,4.149
15:51:10,4.61,0.93,4.2873
15:51:11,4.59,0.95,4.3605
15:51:12,4.58,0.95,4.351
15:51:13,4.61,0.97,4.4717
15:51:14,4.61,0.92,4.2412
15:51:15,4.57,0.99,4.5243
15:51:16,4.56,0.95,4.332
15:51:17,4.6,0.9,4.14
15:51:18,4.59,0.93,4.2687
15:51:19,4.59,1,4.59
15:51:20,4.61,0.99,4.5639
15:51:21,4.59,0.92,4.2228003
15:51:22,4.61,0.92,4.2412
15:51:23,4.57,0.96,4.3872
15:51:24,4.57,0.94,4.2958
15:51:25,4.6,0.96,4.416
15:51:26,4.6,0.95,4.37
15:51:27,4.57,0.98,4.4786
15:51:28,4.59,0.97,4.4523
15:51:29,4.6,0.96,4.416
15:51:30,4.58,0.95,4.351
15:51:31,4.57,1,4.57
15:51:32,4.61,0.91,4.1951003
15:51:33,4.58,0.92,4.2136
15:51:34,4.61,0.97,4.4717
15:51:35,4.62,0.92,4.2504
15:51:36,4.57,0.87,3.9759002
15:51:37,4.57,0.97,4.4329004
15:51:38,4.62,0.99,4.5738
15:51:39,4.59,0.97,4.4523
15:51:40,4.61,0.93,4.2873
15:51:41,4.6,0.98,4.508
15:51:42,4.58,0.95,4.351
15:51:43,4.62,0.96,4.4351997
15:51:44,4.61,0.99,4.5639
15:51:45,4.59,0.97,4.4523
15:51:46,4.62,0.97,4.4814
15:51:48,4.58,0.97,4.4426003
15:51:48,4.6,0.96,4.416
